epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,14405.3,1.55142,1.28934,1.17753,0.45123,0.32769,0.33746,0.19972,1.45601,1.18488,1.1403,0.007591,0.007591,0.007591
75,14599.8,1.54678,1.29128,1.17645,0.44525,0.32968,0.33635,0.19865,1.45488,1.18276,1.13923,0.007558,0.007558,0.007558
76,14791.4,1.54054,1.28409,1.17779,0.45015,0.33199,0.33927,0.20116,1.45362,1.18115,1.1394,0.007525,0.007525,0.007525
77,14985.6,1.55333,1.29077,1.18082,0.44752,0.33507,0.33954,0.20043,1.45403,1.1815,1.13904,0.007492,0.007492,0.007492
78,15180.5,1.55221,1.28449,1.17563,0.44911,0.33286,0.34085,0.20233,1.45117,1.17793,1.138,0.007459,0.007459,0.007459
79,15375.1,1.5397,1.27795,1.17713,0.44916,0.33202,0.33848,0.20073,1.45311,1.17828,1.13812,0.007426,0.007426,0.007426
80,15569.3,1.54005,1.27794,1.173,0.44231,0.3364,0.34077,0.20169,1.45083,1.17782,1.13675,0.007393,0.007393,0.007393
81,15764.8,1.54498,1.27465,1.17439,0.44134,0.33787,0.34236,0.20352,1.44816,1.17399,1.13537,0.00736,0.00736,0.00736
82,15959.6,1.54242,1.2695,1.16822,0.43663,0.34059,0.34276,0.20415,1.44673,1.17261,1.1345,0.007327,0.007327,0.007327
83,16152.7,1.54054,1.27606,1.17215,0.44746,0.33557,0.34485,0.20447,1.44676,1.17123,1.13551,0.007294,0.007294,0.007294
84,16346.7,1.53991,1.26983,1.17349,0.45988,0.33201,0.34532,0.20418,1.44523,1.16945,1.1346,0.007261,0.007261,0.007261
85,16542.8,1.54011,1.27018,1.16965,0.45138,0.33661,0.34663,0.20575,1.44417,1.16823,1.13334,0.007228,0.007228,0.007228
86,16735.5,1.53892,1.26637,1.16992,0.4582,0.33891,0.34699,0.20524,1.44468,1.16888,1.134,0.007195,0.007195,0.007195
87,16931.2,1.54063,1.26915,1.16888,0.44799,0.33963,0.34629,0.20592,1.44444,1.16749,1.13339,0.007162,0.007162,0.007162
88,17126.1,1.53783,1.26312,1.16994,0.44364,0.34046,0.34767,0.20644,1.44314,1.1662,1.13314,0.007129,0.007129,0.007129
89,17320.3,1.53506,1.26095,1.16908,0.44561,0.34043,0.34716,0.20638,1.44274,1.16555,1.1319,0.007096,0.007096,0.007096
90,17513.9,1.53643,1.26282,1.16819,0.4533,0.33704,0.34755,0.20609,1.44301,1.16543,1.1314,0.007063,0.007063,0.007063
91,17708.6,1.53246,1.25835,1.16546,0.4531,0.33687,0.34815,0.20687,1.4407,1.16341,1.13009,0.00703,0.00703,0.00703
92,17903.1,1.53892,1.25765,1.16307,0.45457,0.33961,0.34862,0.20654,1.44008,1.16211,1.13031,0.006997,0.006997,0.006997
93,18096.8,1.5352,1.25965,1.16619,0.44826,0.34411,0.35054,0.2078,1.43815,1.16099,1.12953,0.006964,0.006964,0.006964
94,18290.5,1.52942,1.25209,1.16356,0.45601,0.34258,0.35158,0.20896,1.43473,1.15921,1.12791,0.006931,0.006931,0.006931
95,18484.2,1.53193,1.25483,1.16446,0.46302,0.34287,0.35188,0.20901,1.43473,1.15829,1.12731,0.006898,0.006898,0.006898
96,18678.3,1.52768,1.25091,1.16321,0.45804,0.34151,0.3521,0.20898,1.43569,1.15835,1.12782,0.006865,0.006865,0.006865
97,18871.7,1.52545,1.24677,1.16383,0.45084,0.34353,0.3513,0.20857,1.43608,1.15796,1.12775,0.006832,0.006832,0.006832
98,19067.3,1.51972,1.24389,1.15957,0.45877,0.34011,0.35113,0.20813,1.4352,1.15653,1.12747,0.006799,0.006799,0.006799
99,19260,1.52009,1.23953,1.16168,0.45174,0.34261,0.35119,0.20808,1.43469,1.15446,1.12716,0.006766,0.006766,0.006766
100,19454.3,1.53062,1.25123,1.16165,0.45614,0.34117,0.35197,0.20832,1.43518,1.15451,1.12733,0.006733,0.006733,0.006733
101,19648.8,1.51355,1.23212,1.1551,0.46346,0.34297,0.35331,0.20894,1.43433,1.1533,1.12688,0.0067,0.0067,0.0067
102,19842.8,1.52277,1.2363,1.15617,0.46288,0.34565,0.35376,0.20916,1.43377,1.15284,1.12643,0.006667,0.006667,0.006667
103,20036.2,1.51816,1.23554,1.15514,0.46114,0.34349,0.35308,0.20974,1.43279,1.15272,1.12575,0.006634,0.006634,0.006634
104,20229.7,1.52137,1.24443,1.1607,0.45488,0.34575,0.35459,0.21036,1.43196,1.15137,1.12518,0.006601,0.006601,0.006601
105,20423.2,1.51506,1.23035,1.15657,0.45361,0.34434,0.35488,0.21054,1.43057,1.15117,1.12437,0.006568,0.006568,0.006568
106,20615.7,1.51183,1.22992,1.15862,0.46042,0.34353,0.35479,0.21101,1.42989,1.15006,1.12426,0.006535,0.006535,0.006535
107,20808.9,1.51009,1.22997,1.15168,0.46564,0.34232,0.35455,0.2109,1.42973,1.14925,1.12413,0.006502,0.006502,0.006502
108,21002.3,1.5165,1.23497,1.15849,0.46175,0.34458,0.35462,0.2105,1.42955,1.14875,1.12389,0.006469,0.006469,0.006469
109,21196,1.5148,1.22741,1.15426,0.46635,0.3441,0.35522,0.21107,1.42969,1.14762,1.12354,0.006436,0.006436,0.006436
110,21389.8,1.50678,1.22647,1.15425,0.46387,0.34833,0.35699,0.21136,1.42868,1.14587,1.12318,0.006403,0.006403,0.006403
111,21585.1,1.51226,1.22894,1.1511,0.46298,0.34879,0.3575,0.21221,1.42925,1.14581,1.12292,0.00637,0.00637,0.00637
112,21778,1.50995,1.22565,1.15482,0.46912,0.34722,0.3577,0.21245,1.42815,1.14525,1.1223,0.006337,0.006337,0.006337
113,21973.2,1.50758,1.22455,1.15083,0.46997,0.34749,0.35806,0.21289,1.42794,1.14448,1.12185,0.006304,0.006304,0.006304
114,22167.4,1.51052,1.22331,1.15155,0.46864,0.34764,0.3585,0.21335,1.42693,1.14383,1.12138,0.006271,0.006271,0.006271
115,22363.2,1.50879,1.21926,1.14761,0.46164,0.3531,0.35871,0.21308,1.42626,1.1425,1.12099,0.006238,0.006238,0.006238
116,22556.9,1.50187,1.21364,1.14802,0.46233,0.35203,0.35863,0.21287,1.4255,1.14172,1.12067,0.006205,0.006205,0.006205
117,22752.3,1.50651,1.22385,1.15399,0.46557,0.34944,0.35837,0.21336,1.42543,1.14089,1.12048,0.006172,0.006172,0.006172
118,22945.6,1.50529,1.22135,1.14975,0.46907,0.34756,0.35879,0.21387,1.42489,1.14052,1.12018,0.006139,0.006139,0.006139
119,23139.9,1.50544,1.21517,1.14739,0.46704,0.34972,0.35853,0.21433,1.42408,1.13993,1.1197,0.006106,0.006106,0.006106
