epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,14624.5,1.18331,0.80146,0.93065,0.52943,0.39803,0.4175,0.25613,1.13177,0.78852,0.91021,0.007657,0.007657,0.007657
73,14827.6,1.17787,0.79604,0.9281,0.54026,0.40323,0.42064,0.25756,1.1301,0.78853,0.90967,0.007624,0.007624,0.007624
74,15030.5,1.17857,0.79585,0.92887,0.53824,0.40551,0.4244,0.26051,1.131,0.7849,0.91029,0.007591,0.007591,0.007591
75,15234,1.1742,0.79165,0.92759,0.54264,0.40506,0.42342,0.25943,1.13117,0.78405,0.91107,0.007558,0.007558,0.007558
76,15436.5,1.17827,0.79267,0.92813,0.53537,0.40596,0.42395,0.26025,1.13049,0.78488,0.91074,0.007525,0.007525,0.007525
77,15639,1.18094,0.79547,0.92962,0.5285,0.41401,0.42504,0.26106,1.12949,0.78493,0.91085,0.007492,0.007492,0.007492
78,15842.1,1.17605,0.79066,0.92639,0.54156,0.40753,0.42702,0.26128,1.12635,0.78316,0.90977,0.007459,0.007459,0.007459
79,16045.1,1.16481,0.78076,0.9246,0.54565,0.40555,0.42625,0.26074,1.12857,0.78284,0.90971,0.007426,0.007426,0.007426
80,16247.9,1.16544,0.77752,0.92711,0.54045,0.40792,0.42684,0.26103,1.12532,0.78252,0.90863,0.007393,0.007393,0.007393
81,16449.9,1.1618,0.77765,0.92473,0.54328,0.40676,0.42633,0.261,1.12162,0.78083,0.9082,0.00736,0.00736,0.00736
82,16651.8,1.16567,0.78321,0.92655,0.54293,0.40557,0.42785,0.26247,1.12172,0.7808,0.90812,0.007327,0.007327,0.007327
83,16854.6,1.16612,0.7779,0.92417,0.5517,0.40587,0.4294,0.26382,1.12072,0.77922,0.90777,0.007294,0.007294,0.007294
84,17058.8,1.16153,0.77342,0.92462,0.54641,0.40693,0.42828,0.26333,1.12248,0.78022,0.90852,0.007261,0.007261,0.007261
85,17261.3,1.15803,0.77122,0.92462,0.5296,0.41857,0.42995,0.26437,1.12249,0.7797,0.90831,0.007228,0.007228,0.007228
86,17464.6,1.16493,0.77528,0.92309,0.54665,0.41353,0.43116,0.26523,1.1206,0.77714,0.90754,0.007195,0.007195,0.007195
87,17668.1,1.15395,0.76203,0.92123,0.56209,0.40721,0.43068,0.26512,1.11825,0.77434,0.90674,0.007162,0.007162,0.007162
88,17870.7,1.15389,0.76494,0.92287,0.55446,0.41367,0.43209,0.26527,1.11763,0.77445,0.90678,0.007129,0.007129,0.007129
89,18072.9,1.14633,0.75981,0.91912,0.54906,0.41597,0.43309,0.26634,1.11849,0.77273,0.90682,0.007096,0.007096,0.007096
90,18276.2,1.1492,0.75801,0.9223,0.55432,0.4133,0.43338,0.26718,1.11728,0.77196,0.90663,0.007063,0.007063,0.007063
91,18478.6,1.15357,0.76065,0.92266,0.56114,0.41089,0.43241,0.26638,1.11728,0.77305,0.90658,0.00703,0.00703,0.00703
92,18681.5,1.15049,0.75745,0.91851,0.55931,0.41031,0.43293,0.26685,1.11651,0.77147,0.90659,0.006997,0.006997,0.006997
93,18884.2,1.15315,0.75894,0.91955,0.56064,0.41433,0.43483,0.26747,1.11553,0.77144,0.90618,0.006964,0.006964,0.006964
94,19086.1,1.15279,0.75755,0.9219,0.55951,0.41339,0.43414,0.26764,1.11481,0.77227,0.90576,0.006931,0.006931,0.006931
95,19289.5,1.14422,0.75211,0.91749,0.56204,0.41346,0.435,0.26859,1.11393,0.7702,0.90525,0.006898,0.006898,0.006898
96,19492.7,1.14647,0.75306,0.91988,0.56295,0.41581,0.43661,0.26884,1.1126,0.76806,0.90521,0.006865,0.006865,0.006865
97,19694.8,1.14418,0.74677,0.9186,0.55728,0.42151,0.43843,0.26973,1.11294,0.76828,0.90525,0.006832,0.006832,0.006832
98,19896.6,1.14354,0.74661,0.91887,0.55755,0.42252,0.4385,0.27028,1.11305,0.76839,0.90532,0.006799,0.006799,0.006799
99,20099.6,1.13917,0.7442,0.9182,0.55293,0.42311,0.43895,0.26939,1.11283,0.76824,0.90583,0.006766,0.006766,0.006766
100,20302,1.13985,0.73898,0.91738,0.55387,0.42339,0.43777,0.26913,1.11208,0.76847,0.90628,0.006733,0.006733,0.006733
101,20504.1,1.12967,0.73394,0.91638,0.55311,0.42154,0.43747,0.26901,1.11194,0.76808,0.90613,0.0067,0.0067,0.0067
102,20706.4,1.14056,0.74168,0.91694,0.55511,0.42005,0.43819,0.26976,1.11012,0.76696,0.90474,0.006667,0.006667,0.006667
103,20908.6,1.1339,0.73615,0.91695,0.55277,0.42214,0.43909,0.27008,1.10967,0.76687,0.90509,0.006634,0.006634,0.006634
104,21111.9,1.13465,0.73638,0.91685,0.55879,0.42161,0.44053,0.27115,1.10813,0.76566,0.9047,0.006601,0.006601,0.006601
105,21316.1,1.13805,0.7381,0.91789,0.55915,0.41985,0.44218,0.27247,1.10795,0.76458,0.90475,0.006568,0.006568,0.006568
106,21519.5,1.13041,0.73177,0.91593,0.55608,0.42395,0.44222,0.27257,1.10705,0.76336,0.90453,0.006535,0.006535,0.006535
107,21722.5,1.12331,0.72522,0.91514,0.55825,0.42421,0.4421,0.27321,1.1052,0.76269,0.90407,0.006502,0.006502,0.006502
108,21924.4,1.12966,0.73025,0.91556,0.55765,0.42546,0.44177,0.27284,1.10534,0.76235,0.90446,0.006469,0.006469,0.006469
109,22126.8,1.12961,0.72805,0.91483,0.56263,0.42146,0.44111,0.27283,1.10567,0.76244,0.90426,0.006436,0.006436,0.006436
110,22329.7,1.1277,0.72623,0.91343,0.55655,0.42474,0.44224,0.27339,1.1052,0.76085,0.90416,0.006403,0.006403,0.006403
111,22531.5,1.11814,0.72049,0.91329,0.55071,0.43066,0.44262,0.27358,1.10508,0.76006,0.9043,0.00637,0.00637,0.00637
112,22732.7,1.12351,0.72554,0.91665,0.54955,0.42889,0.44135,0.27266,1.10435,0.76126,0.90391,0.006337,0.006337,0.006337
113,22934.4,1.12914,0.72697,0.91564,0.55188,0.42833,0.44262,0.27279,1.10373,0.76129,0.90364,0.006304,0.006304,0.006304
114,23135.6,1.12368,0.72208,0.91324,0.56056,0.42346,0.44301,0.27321,1.1037,0.76101,0.90388,0.006271,0.006271,0.006271
115,23337.6,1.11995,0.71662,0.9105,0.55423,0.42809,0.44401,0.27387,1.10324,0.76088,0.90381,0.006238,0.006238,0.006238
116,23539.3,1.11684,0.71335,0.91291,0.5543,0.42792,0.44381,0.27388,1.10332,0.7603,0.90383,0.006205,0.006205,0.006205
117,23741.5,1.11405,0.70982,0.91264,0.55217,0.42921,0.44327,0.27375,1.10231,0.76006,0.90344,0.006172,0.006172,0.006172
118,23943.8,1.11637,0.71048,0.91088,0.5528,0.42834,0.44213,0.27355,1.10201,0.76108,0.90343,0.006139,0.006139,0.006139
119,24145.3,1.11926,0.7125,0.91182,0.55267,0.42927,0.44319,0.27372,1.10164,0.76153,0.90335,0.006106,0.006106,0.006106
120,24349.1,1.11558,0.70924,0.91143,0.55615,0.42737,0.44296,0.27394,1.10185,0.76096,0.90303,0.006073,0.006073,0.006073
121,24551.6,1.11401,0.70573,0.91105,0.56168,0.42603,0.44282,0.27422,1.10213,0.76117,0.9029,0.00604,0.00604,0.00604
122,24754.5,1.11108,0.70351,0.91085,0.56069,0.42416,0.44259,0.27401,1.10179,0.76122,0.90294,0.006007,0.006007,0.006007
123,24956.3,1.1148,0.70638,0.91067,0.56088,0.42363,0.44298,0.27403,1.10227,0.76139,0.90304,0.005974,0.005974,0.005974
124,25158.3,1.10616,0.6988,0.90967,0.55842,0.42559,0.44347,0.27411,1.10194,0.76153,0.90301,0.005941,0.005941,0.005941
125,25360.6,1.10622,0.70025,0.90773,0.56134,0.42536,0.4437,0.27416,1.10203,0.76114,0.90302,0.005908,0.005908,0.005908
126,25563.2,1.10904,0.70165,0.91114,0.56061,0.42817,0.44452,0.27455,1.10193,0.76049,0.90305,0.005875,0.005875,0.005875
127,25766.1,1.10619,0.69659,0.90846,0.56322,0.42762,0.4444,0.27449,1.10168,0.76077,0.90304,0.005842,0.005842,0.005842
128,25967.8,1.10491,0.69287,0.90731,0.56239,0.42769,0.44417,0.2747,1.10127,0.76074,0.90285,0.005809,0.005809,0.005809
129,26170.7,1.10547,0.69496,0.90703,0.56088,0.42722,0.44449,0.27497,1.10069,0.76034,0.90258,0.005776,0.005776,0.005776
130,26373.1,1.10986,0.69267,0.90788,0.55934,0.42744,0.44467,0.27519,1.10079,0.76011,0.90258,0.005743,0.005743,0.005743
131,26576.4,1.10302,0.68987,0.90776,0.55928,0.42687,0.44575,0.2756,1.10032,0.76024,0.90258,0.00571,0.00571,0.00571
132,26780.7,1.09445,0.68441,0.90483,0.56246,0.4251,0.44578,0.27565,1.09977,0.76011,0.90268,0.005677,0.005677,0.005677
133,26984.9,1.10004,0.68787,0.90718,0.56151,0.42667,0.44519,0.2758,1.09922,0.76011,0.90269,0.005644,0.005644,0.005644
134,27188,1.09688,0.68243,0.90538,0.56237,0.42628,0.44529,0.2759,1.09902,0.75987,0.90259,0.005611,0.005611,0.005611
135,27391.3,1.09982,0.68559,0.90832,0.56201,0.42793,0.44569,0.27586,1.09883,0.75974,0.9026,0.005578,0.005578,0.005578
136,27593.5,1.09436,0.68117,0.90423,0.56803,0.42478,0.44592,0.27565,1.09841,0.75948,0.90246,0.005545,0.005545,0.005545
137,27795.8,1.09264,0.6779,0.90465,0.57085,0.42257,0.44605,0.27602,1.09805,0.7594,0.90248,0.005512,0.005512,0.005512
138,27998,1.08904,0.67858,0.90434,0.5664,0.42611,0.44638,0.27629,1.09803,0.75942,0.90259,0.005479,0.005479,0.005479
139,28200.7,1.0876,0.67695,0.90365,0.56791,0.42513,0.44698,0.27645,1.09797,0.7598,0.90269,0.005446,0.005446,0.005446
140,28402,1.09069,0.67403,0.90418,0.56528,0.42746,0.44669,0.27661,1.09797,0.75961,0.90276,0.005413,0.005413,0.005413
141,28604.9,1.09073,0.673,0.9055,0.56813,0.42765,0.44675,0.27685,1.09782,0.75955,0.90263,0.00538,0.00538,0.00538
142,28808.6,1.09132,0.6726,0.90399,0.5687,0.4285,0.4471,0.27711,1.09762,0.75941,0.90258,0.005347,0.005347,0.005347
143,29011.3,1.08908,0.67067,0.90394,0.56785,0.42947,0.44681,0.27674,1.09764,0.75934,0.90258,0.005314,0.005314,0.005314
144,29213.8,1.08723,0.66789,0.90234,0.56547,0.43041,0.44722,0.27701,1.09792,0.75945,0.9027,0.005281,0.005281,0.005281
145,29416,1.08709,0.67037,0.90221,0.56696,0.4301,0.44719,0.27719,1.09784,0.7597,0.9026,0.005248,0.005248,0.005248
146,29619.1,1.08371,0.66661,0.90305,0.56744,0.42959,0.44759,0.2773,1.09795,0.7598,0.90263,0.005215,0.005215,0.005215
147,29823.1,1.08328,0.6651,0.90187,0.56695,0.42949,0.44656,0.27717,1.09772,0.76034,0.90244,0.005182,0.005182,0.005182
148,30026.8,1.08342,0.6647,0.90311,0.56565,0.43003,0.44723,0.27724,1.09755,0.7602,0.90242,0.005149,0.005149,0.005149
149,30229.8,1.08072,0.66073,0.90138,0.56156,0.43269,0.44698,0.27716,1.09795,0.76042,0.90239,0.005116,0.005116,0.005116
150,30431.8,1.08055,0.65856,0.90135,0.56114,0.43247,0.44732,0.27707,1.09795,0.76042,0.90242,0.005083,0.005083,0.005083
151,30634.6,1.07955,0.65859,0.90107,0.5578,0.43408,0.44753,0.2772,1.09817,0.76054,0.9024,0.00505,0.00505,0.00505
152,30837.3,1.07646,0.65645,0.89953,0.55834,0.43357,0.44759,0.27726,1.09821,0.76091,0.90242,0.005017,0.005017,0.005017
153,31040.3,1.08133,0.65823,0.90108,0.55683,0.43469,0.44761,0.27734,1.09823,0.761,0.9025,0.004984,0.004984,0.004984
154,31243.5,1.07639,0.65288,0.90034,0.55772,0.43474,0.44779,0.27751,1.09774,0.76102,0.90237,0.004951,0.004951,0.004951
155,31446.8,1.07186,0.65271,0.89867,0.55612,0.43622,0.44855,0.27783,1.09777,0.76109,0.90236,0.004918,0.004918,0.004918
156,31649.4,1.07204,0.65265,0.89999,0.55663,0.43497,0.44855,0.27805,1.09752,0.76125,0.90235,0.004885,0.004885,0.004885
157,31851.1,1.07722,0.65141,0.89908,0.55593,0.43578,0.44866,0.27808,1.0975,0.76148,0.90244,0.004852,0.004852,0.004852
158,32054,1.0679,0.64331,0.89714,0.55546,0.43501,0.44865,0.27812,1.0975,0.76161,0.90235,0.004819,0.004819,0.004819
159,32256.6,1.06314,0.64289,0.89717,0.55687,0.43369,0.44826,0.27773,1.09749,0.76196,0.90226,0.004786,0.004786,0.004786
160,32458.5,1.06836,0.64454,0.89846,0.55678,0.43404,0.44843,0.27784,1.09751,0.76204,0.90224,0.004753,0.004753,0.004753
161,32661.7,1.06615,0.64465,0.89882,0.5595,0.43388,0.44853,0.27785,1.09709,0.76198,0.9022,0.00472,0.00472,0.00472
162,32865.2,1.06731,0.64526,0.89708,0.55961,0.43395,0.44839,0.27803,1.09722,0.76217,0.90231,0.004687,0.004687,0.004687
163,33068.8,1.06374,0.6392,0.89723,0.55898,0.43331,0.44848,0.27809,1.09734,0.76214,0.90226,0.004654,0.004654,0.004654
164,33271.9,1.06682,0.63988,0.89745,0.55921,0.43346,0.44848,0.27796,1.09713,0.76227,0.90226,0.004621,0.004621,0.004621
165,33475,1.05989,0.63523,0.89596,0.5576,0.43383,0.44848,0.27794,1.09691,0.76261,0.9022,0.004588,0.004588,0.004588
166,33677.8,1.06389,0.63568,0.89704,0.55704,0.43442,0.44845,0.27778,1.09709,0.7631,0.90224,0.004555,0.004555,0.004555
167,33880.8,1.0579,0.63706,0.89521,0.55644,0.43518,0.44846,0.27794,1.09724,0.76328,0.90228,0.004522,0.004522,0.004522
168,34083.7,1.05577,0.63199,0.89647,0.55945,0.43267,0.44859,0.27795,1.09717,0.76316,0.90225,0.004489,0.004489,0.004489
169,34287.3,1.06105,0.63421,0.89574,0.56059,0.43195,0.44874,0.278,1.09706,0.76301,0.90229,0.004456,0.004456,0.004456
170,34489.4,1.0609,0.63259,0.89445,0.56005,0.43324,0.44885,0.27816,1.09702,0.76294,0.90223,0.004423,0.004423,0.004423
171,34692,1.04882,0.62444,0.89476,0.56075,0.43219,0.44884,0.27801,1.09675,0.76279,0.90217,0.00439,0.00439,0.00439
172,34894.7,1.05603,0.62924,0.89463,0.56098,0.43382,0.44907,0.2782,1.09687,0.76292,0.90225,0.004357,0.004357,0.004357
173,35098.3,1.04873,0.62203,0.89526,0.56238,0.43347,0.44911,0.27825,1.09697,0.76312,0.90219,0.004324,0.004324,0.004324
174,35302.2,1.05373,0.62563,0.89391,0.5611,0.4346,0.4499,0.27851,1.09698,0.76334,0.90223,0.004291,0.004291,0.004291
175,35505,1.0504,0.62462,0.89377,0.55916,0.43462,0.44907,0.27817,1.09698,0.76338,0.9022,0.004258,0.004258,0.004258
176,35708.3,1.05356,0.62222,0.89446,0.56059,0.43432,0.44912,0.27831,1.09688,0.7635,0.90219,0.004225,0.004225,0.004225
177,35911.6,1.05152,0.6233,0.89322,0.56269,0.43527,0.44947,0.27831,1.09672,0.76344,0.90214,0.004192,0.004192,0.004192
178,36114.2,1.0477,0.6186,0.89248,0.56108,0.43573,0.44941,0.27816,1.09686,0.7634,0.90216,0.004159,0.004159,0.004159
179,36317.2,1.04936,0.61785,0.89238,0.56291,0.43637,0.44996,0.27828,1.09658,0.76349,0.90211,0.004126,0.004126,0.004126
180,36519.8,1.04432,0.61633,0.89214,0.56185,0.43544,0.44977,0.27817,1.09663,0.76367,0.90219,0.004093,0.004093,0.004093
181,36723.2,1.0401,0.614,0.89058,0.56351,0.43558,0.45012,0.27821,1.09661,0.76354,0.90216,0.00406,0.00406,0.00406
182,36924.8,1.04458,0.61501,0.89095,0.56209,0.4363,0.45025,0.27826,1.09671,0.76353,0.90222,0.004027,0.004027,0.004027
183,37127.2,1.04396,0.61423,0.89229,0.56346,0.43623,0.45027,0.27848,1.09682,0.76401,0.90223,0.003994,0.003994,0.003994
184,37329.6,1.04199,0.61023,0.89127,0.56193,0.4367,0.45027,0.27853,1.09684,0.76399,0.90226,0.003961,0.003961,0.003961
185,37531.6,1.04151,0.6111,0.89112,0.56333,0.43604,0.45023,0.2784,1.09694,0.76415,0.90222,0.003928,0.003928,0.003928
186,37734.7,1.04029,0.60683,0.89116,0.56301,0.43541,0.45022,0.27851,1.09682,0.76398,0.90219,0.003895,0.003895,0.003895
187,37936.5,1.03665,0.60847,0.89084,0.56343,0.43601,0.45064,0.27846,1.09702,0.76429,0.90227,0.003862,0.003862,0.003862
188,38139.5,1.03265,0.60384,0.88922,0.56165,0.43611,0.4503,0.27845,1.09677,0.7644,0.90224,0.003829,0.003829,0.003829
