epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,30481.8,1.15723,0.76928,0.92325,0.54489,0.41409,0.42929,0.2643,1.12563,0.77959,0.90901,0.0053965,0.0053965,0.0053965
95,30788.5,1.15764,0.76884,0.92215,0.54492,0.41293,0.42851,0.26416,1.12513,0.77919,0.90936,0.005347,0.005347,0.005347
96,31095.8,1.15493,0.76342,0.92109,0.54756,0.41697,0.42935,0.26402,1.12404,0.77837,0.90889,0.0052975,0.0052975,0.0052975
97,31400.7,1.15023,0.75832,0.92092,0.5514,0.41309,0.42979,0.26486,1.12408,0.77832,0.90933,0.005248,0.005248,0.005248
98,31704.7,1.14576,0.75572,0.91959,0.54834,0.41698,0.43044,0.26478,1.12276,0.77735,0.90858,0.0051985,0.0051985,0.0051985
99,32009.3,1.14454,0.75412,0.91937,0.54491,0.41422,0.43119,0.26571,1.1228,0.77604,0.90878,0.005149,0.005149,0.005149
100,32313.7,1.14964,0.75855,0.91957,0.5389,0.41748,0.43039,0.26561,1.12375,0.77695,0.90854,0.0050995,0.0050995,0.0050995
101,32618.7,1.13916,0.74765,0.91701,0.54524,0.41286,0.43177,0.26545,1.12384,0.77661,0.90905,0.00505,0.00505,0.00505
102,32923.2,1.14568,0.74876,0.91738,0.54319,0.41452,0.43097,0.26592,1.12343,0.77734,0.90897,0.0050005,0.0050005,0.0050005
103,33227.8,1.13837,0.74632,0.91597,0.54591,0.41551,0.43119,0.26593,1.12194,0.77682,0.90863,0.004951,0.004951,0.004951
104,33532.4,1.14005,0.74891,0.91922,0.55053,0.41462,0.43195,0.26623,1.12119,0.77533,0.90893,0.0049015,0.0049015,0.0049015
105,33836.9,1.13507,0.73921,0.9157,0.54768,0.4191,0.43196,0.26622,1.12148,0.77467,0.90923,0.004852,0.004852,0.004852
106,34141.7,1.13444,0.73924,0.91776,0.54856,0.41754,0.43434,0.26701,1.12118,0.77447,0.909,0.0048025,0.0048025,0.0048025
107,34446.1,1.13135,0.74093,0.91463,0.54618,0.41797,0.43409,0.26698,1.12048,0.77369,0.90824,0.004753,0.004753,0.004753
108,34753,1.13752,0.74233,0.91741,0.55532,0.41387,0.43411,0.26707,1.12031,0.77383,0.90832,0.0047035,0.0047035,0.0047035
109,35057.5,1.13557,0.73527,0.91654,0.55229,0.41351,0.43372,0.26746,1.12089,0.77484,0.9087,0.004654,0.004654,0.004654
110,35362.2,1.12898,0.73464,0.91538,0.5509,0.41575,0.43428,0.26749,1.11917,0.77484,0.90812,0.0046045,0.0046045,0.0046045
111,35666.6,1.13096,0.73234,0.91468,0.55402,0.41447,0.43376,0.26778,1.11939,0.77427,0.90801,0.004555,0.004555,0.004555
112,35971.1,1.12867,0.72989,0.91579,0.55422,0.41685,0.43413,0.26793,1.12002,0.77434,0.90823,0.0045055,0.0045055,0.0045055
113,36275.6,1.12518,0.72748,0.91292,0.54675,0.4205,0.43479,0.26768,1.12011,0.77416,0.9083,0.004456,0.004456,0.004456
114,36580,1.12645,0.72802,0.9133,0.55142,0.41795,0.43491,0.26743,1.11896,0.77355,0.90814,0.0044065,0.0044065,0.0044065
115,36884.5,1.1268,0.72564,0.91148,0.54632,0.42171,0.43545,0.26786,1.11875,0.7736,0.90786,0.004357,0.004357,0.004357
116,37189.3,1.11728,0.72057,0.91092,0.54919,0.42163,0.43566,0.26838,1.11869,0.77268,0.90805,0.0043075,0.0043075,0.0043075
117,37493.5,1.12136,0.72322,0.91324,0.55541,0.41856,0.4358,0.26841,1.11871,0.77295,0.9081,0.004258,0.004258,0.004258
118,37797.9,1.11696,0.71857,0.91237,0.55572,0.41906,0.43692,0.26879,1.11875,0.77177,0.9081,0.0042085,0.0042085,0.0042085
119,38102.5,1.11936,0.71672,0.91112,0.55617,0.41841,0.43748,0.269,1.11847,0.77132,0.90782,0.004159,0.004159,0.004159
120,38410.5,1.11459,0.71481,0.91105,0.55799,0.41833,0.43722,0.26883,1.11882,0.77192,0.90785,0.0041095,0.0041095,0.0041095
121,38715.8,1.11744,0.71264,0.91111,0.55905,0.41994,0.43779,0.26944,1.11884,0.77255,0.90767,0.00406,0.00406,0.00406
122,39020.3,1.1091,0.70689,0.90876,0.55556,0.4219,0.43777,0.26942,1.11866,0.77268,0.9077,0.0040105,0.0040105,0.0040105
123,39325.4,1.11634,0.71157,0.91107,0.55479,0.42111,0.43726,0.26909,1.11824,0.77271,0.90771,0.003961,0.003961,0.003961
124,39630.1,1.10979,0.70529,0.91046,0.55505,0.42045,0.43739,0.26917,1.11753,0.77242,0.90762,0.0039115,0.0039115,0.0039115
125,39934.9,1.11073,0.70604,0.91,0.55465,0.41893,0.43783,0.26891,1.11752,0.7726,0.90744,0.003862,0.003862,0.003862
126,40239.9,1.10636,0.70166,0.90947,0.54553,0.42228,0.43777,0.26908,1.11752,0.77296,0.90741,0.0038125,0.0038125,0.0038125
127,40543.2,1.09822,0.6991,0.90767,0.54727,0.42289,0.43803,0.26906,1.11725,0.77299,0.90735,0.003763,0.003763,0.003763
128,40848.3,1.10551,0.69829,0.90823,0.54637,0.42298,0.43818,0.26931,1.11648,0.77294,0.90708,0.0037135,0.0037135,0.0037135
129,41153.8,1.11035,0.70267,0.90876,0.55402,0.42022,0.43865,0.26966,1.11639,0.77282,0.90704,0.003664,0.003664,0.003664
130,41459.1,1.10218,0.6985,0.90715,0.56061,0.41698,0.43876,0.27018,1.11625,0.77255,0.90689,0.0036145,0.0036145,0.0036145
131,41763.7,1.10237,0.69464,0.90679,0.54941,0.42273,0.43987,0.27036,1.11619,0.77291,0.90689,0.003565,0.003565,0.003565
132,42070.7,1.10275,0.69158,0.90629,0.55488,0.4198,0.43957,0.2702,1.11605,0.77216,0.90663,0.0035155,0.0035155,0.0035155
133,42374.9,1.10362,0.69063,0.90635,0.55059,0.42172,0.43985,0.27009,1.116,0.77228,0.90664,0.003466,0.003466,0.003466
134,42679.1,1.10424,0.69268,0.90664,0.55299,0.42193,0.44037,0.2702,1.11565,0.77205,0.90653,0.0034165,0.0034165,0.0034165
135,42983.8,1.09845,0.68688,0.90461,0.55855,0.42063,0.44024,0.2702,1.11568,0.77248,0.90662,0.003367,0.003367,0.003367
136,43287.8,1.09093,0.68297,0.90436,0.55307,0.42404,0.44017,0.27034,1.11586,0.7718,0.90661,0.0033175,0.0033175,0.0033175
137,43591.9,1.09508,0.68281,0.90474,0.54723,0.42494,0.43993,0.27038,1.1156,0.77126,0.90644,0.003268,0.003268,0.003268
138,43896.2,1.09545,0.68511,0.90745,0.54908,0.42466,0.43956,0.2706,1.1155,0.77187,0.90622,0.0032185,0.0032185,0.0032185
139,44201.1,1.08548,0.67574,0.90304,0.55094,0.42343,0.43977,0.27031,1.1155,0.77179,0.90608,0.003169,0.003169,0.003169
140,44505.4,1.09462,0.67758,0.90359,0.55024,0.42412,0.4397,0.27055,1.11536,0.77165,0.90618,0.0031195,0.0031195,0.0031195
141,44809.3,1.09252,0.67671,0.90422,0.55159,0.42362,0.44,0.27083,1.11533,0.77169,0.90615,0.00307,0.00307,0.00307
142,45114,1.08074,0.66811,0.9024,0.55085,0.4245,0.44061,0.27061,1.11535,0.77159,0.90623,0.0030205,0.0030205,0.0030205
143,45421.4,1.0843,0.672,0.90335,0.55369,0.42366,0.44067,0.27034,1.11543,0.77116,0.90629,0.002971,0.002971,0.002971
144,45726.4,1.08427,0.66826,0.90225,0.55161,0.42553,0.4405,0.27043,1.11584,0.77132,0.90632,0.0029215,0.0029215,0.0029215
145,46030.7,1.07964,0.66568,0.90202,0.54989,0.42627,0.44068,0.27022,1.11571,0.77168,0.90615,0.002872,0.002872,0.002872
146,46334.8,1.07959,0.66503,0.90082,0.55203,0.42457,0.44089,0.27045,1.11537,0.77182,0.90605,0.0028225,0.0028225,0.0028225
147,46638.3,1.07389,0.66036,0.9005,0.55438,0.42383,0.44098,0.27042,1.11514,0.77192,0.90593,0.002773,0.002773,0.002773
148,46942.3,1.07533,0.65943,0.90173,0.55502,0.42255,0.44114,0.27027,1.11481,0.77175,0.90598,0.0027235,0.0027235,0.0027235
149,47246.7,1.08018,0.662,0.90017,0.55568,0.42254,0.44077,0.27015,1.11504,0.77197,0.90598,0.002674,0.002674,0.002674
150,47550.5,1.0728,0.65316,0.89937,0.55541,0.42261,0.44083,0.26988,1.11498,0.77232,0.9061,0.0026245,0.0026245,0.0026245
151,47854.5,1.0773,0.65978,0.89951,0.55587,0.42163,0.44081,0.26991,1.11499,0.77288,0.9062,0.002575,0.002575,0.002575
152,48158.6,1.07429,0.65631,0.89795,0.5536,0.42325,0.44046,0.26979,1.115,0.77265,0.90634,0.0025255,0.0025255,0.0025255
153,48462.7,1.07429,0.65337,0.89945,0.55529,0.42372,0.4406,0.27004,1.11486,0.77284,0.9064,0.002476,0.002476,0.002476
154,48767.5,1.07323,0.65227,0.89852,0.55425,0.42485,0.44098,0.27028,1.11466,0.7729,0.90631,0.0024265,0.0024265,0.0024265
155,49075.2,1.06086,0.64355,0.89694,0.55521,0.42375,0.44052,0.26991,1.1146,0.77317,0.90635,0.002377,0.002377,0.002377
156,49379.9,1.06677,0.64545,0.89813,0.55604,0.4237,0.44053,0.27014,1.11471,0.7733,0.90647,0.0023275,0.0023275,0.0023275
157,49683.7,1.06724,0.64558,0.89695,0.55646,0.42289,0.4403,0.27019,1.11501,0.77343,0.90658,0.002278,0.002278,0.002278
158,49988.3,1.0673,0.64325,0.89431,0.5563,0.42271,0.44019,0.27023,1.11523,0.77388,0.90675,0.0022285,0.0022285,0.0022285
159,50292.1,1.06732,0.64362,0.89732,0.55873,0.42179,0.44005,0.27019,1.11551,0.77412,0.90674,0.002179,0.002179,0.002179
160,50596,1.05542,0.63074,0.89512,0.5564,0.42249,0.44002,0.2701,1.11518,0.77424,0.90663,0.0021295,0.0021295,0.0021295
161,50900.3,1.06146,0.63827,0.89508,0.55908,0.42141,0.43993,0.27015,1.11552,0.77427,0.90689,0.00208,0.00208,0.00208
162,51203.9,1.06052,0.6384,0.89253,0.55826,0.42137,0.43982,0.26993,1.11543,0.7747,0.90692,0.0020305,0.0020305,0.0020305
163,51508,1.05756,0.63227,0.89385,0.55483,0.4234,0.43975,0.26997,1.11583,0.77491,0.90706,0.001981,0.001981,0.001981
164,51812.7,1.05805,0.63316,0.89529,0.55389,0.4234,0.43996,0.27005,1.11573,0.77502,0.90707,0.0019315,0.0019315,0.0019315
165,52118.9,1.05651,0.63077,0.89239,0.55382,0.42279,0.43977,0.26993,1.11601,0.7755,0.90715,0.001882,0.001882,0.001882
166,52423.1,1.05685,0.63108,0.89617,0.55728,0.42221,0.43947,0.26993,1.11597,0.77588,0.90711,0.0018325,0.0018325,0.0018325
167,52729.5,1.04877,0.62456,0.89363,0.55821,0.42152,0.44002,0.26999,1.11589,0.77607,0.90716,0.001783,0.001783,0.001783
168,53034.3,1.04961,0.62712,0.8939,0.55932,0.42149,0.43976,0.26983,1.11585,0.77609,0.90719,0.0017335,0.0017335,0.0017335
169,53339.1,1.0492,0.62357,0.89203,0.55854,0.42248,0.44019,0.27014,1.1158,0.77608,0.90722,0.001684,0.001684,0.001684
170,53642.8,1.04986,0.62273,0.89085,0.55793,0.42232,0.44007,0.27025,1.11615,0.77621,0.90733,0.0016345,0.0016345,0.0016345
171,53946.3,1.05016,0.62171,0.89217,0.55813,0.42261,0.44016,0.27021,1.11596,0.7763,0.90729,0.001585,0.001585,0.001585
172,54250.6,1.05079,0.62236,0.89271,0.55947,0.42205,0.44026,0.27015,1.11603,0.77641,0.90728,0.0015355,0.0015355,0.0015355
173,54555,1.04255,0.61555,0.89199,0.55896,0.42236,0.44033,0.27,1.11606,0.77681,0.90726,0.001486,0.001486,0.001486
174,54859.7,1.03955,0.61397,0.89038,0.55906,0.42211,0.44017,0.27008,1.11625,0.77704,0.90724,0.0014365,0.0014365,0.0014365
175,55163.9,1.04391,0.61315,0.88949,0.55721,0.42271,0.44047,0.27027,1.11607,0.77704,0.90727,0.001387,0.001387,0.001387
176,55468.3,1.0335,0.60813,0.89085,0.55876,0.4224,0.44055,0.27017,1.11623,0.77745,0.90741,0.0013375,0.0013375,0.0013375
177,55772.5,1.0392,0.61303,0.88937,0.55887,0.42225,0.44052,0.27033,1.11641,0.77773,0.90745,0.001288,0.001288,0.001288
178,56077.4,1.03707,0.60765,0.88946,0.55837,0.4223,0.44045,0.27023,1.11644,0.77796,0.90758,0.0012385,0.0012385,0.0012385
179,56384.5,1.04184,0.60818,0.89076,0.55763,0.42329,0.44054,0.27026,1.11659,0.7781,0.90767,0.001189,0.001189,0.001189
180,56689.1,1.03257,0.60142,0.88974,0.56382,0.41953,0.44027,0.27013,1.11679,0.77835,0.90762,0.0011395,0.0011395,0.0011395
181,56993.3,1.02803,0.60035,0.88696,0.56359,0.41941,0.44041,0.2703,1.11679,0.77859,0.9077,0.00109,0.00109,0.00109
182,57297.8,1.0282,0.59984,0.88704,0.56029,0.4224,0.44043,0.27029,1.117,0.77889,0.90774,0.0010405,0.0010405,0.0010405
183,57602.6,1.02541,0.59542,0.88775,0.56288,0.42088,0.44022,0.27017,1.11722,0.77935,0.9078,0.000991,0.000991,0.000991
184,57907.1,1.02046,0.59171,0.88593,0.56326,0.4197,0.44005,0.27005,1.11729,0.77946,0.90787,0.0009415,0.0009415,0.0009415
185,58211.9,1.02211,0.59444,0.88571,0.56438,0.41887,0.43993,0.27004,1.11733,0.77959,0.90797,0.000892,0.000892,0.000892
186,58518,1.02484,0.59263,0.8863,0.56583,0.41814,0.43994,0.26987,1.11742,0.77987,0.9079,0.0008425,0.0008425,0.0008425
