epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,23613.9,1.53306,1.25537,1.16591,0.44068,0.34986,0.34818,0.20532,1.43102,1.16139,1.12925,0.007129,0.007129,0.007129
89,23854.3,1.52997,1.25433,1.16487,0.44538,0.34863,0.34903,0.20535,1.42997,1.16,1.12817,0.007096,0.007096,0.007096
90,24094.4,1.53294,1.2534,1.16512,0.44064,0.35188,0.3502,0.20616,1.43014,1.15761,1.12743,0.007063,0.007063,0.007063
91,24334.3,1.52758,1.25071,1.16219,0.45755,0.34967,0.35217,0.20742,1.42782,1.1557,1.12644,0.00703,0.00703,0.00703
92,24575.7,1.53553,1.25087,1.15985,0.45103,0.35109,0.35213,0.20737,1.42837,1.15492,1.12608,0.006997,0.006997,0.006997
93,24810.2,1.53008,1.25131,1.16128,0.44951,0.35041,0.35267,0.20759,1.42719,1.15402,1.12515,0.006964,0.006964,0.006964
94,25050.5,1.52511,1.24584,1.16008,0.45296,0.34818,0.3534,0.20819,1.42455,1.15252,1.1235,0.006931,0.006931,0.006931
95,25290.3,1.52746,1.24762,1.16013,0.44886,0.35188,0.35306,0.208,1.42538,1.15279,1.1234,0.006898,0.006898,0.006898
96,25530.2,1.52514,1.24562,1.16048,0.43786,0.35457,0.35214,0.20752,1.42412,1.15269,1.12239,0.006865,0.006865,0.006865
97,25770.2,1.52241,1.23893,1.16011,0.44678,0.34988,0.35192,0.2075,1.42353,1.1512,1.1223,0.006832,0.006832,0.006832
98,26007.8,1.51549,1.23507,1.15471,0.44433,0.35198,0.35334,0.20782,1.42419,1.14985,1.12245,0.006799,0.006799,0.006799
99,26241.1,1.51691,1.23489,1.15728,0.45326,0.35264,0.35544,0.20899,1.42261,1.14784,1.12177,0.006766,0.006766,0.006766
100,26481.3,1.52366,1.2407,1.15664,0.4453,0.35954,0.35507,0.20927,1.42229,1.1472,1.12137,0.006733,0.006733,0.006733
101,26722.8,1.50845,1.22431,1.1509,0.44784,0.35816,0.3548,0.2093,1.42113,1.14644,1.12065,0.0067,0.0067,0.0067
102,26965.2,1.51713,1.2288,1.1514,0.44627,0.35856,0.35647,0.20984,1.42032,1.14696,1.12024,0.006667,0.006667,0.006667
103,27206.1,1.51221,1.22687,1.14982,0.44967,0.35665,0.3554,0.20943,1.41913,1.14475,1.11937,0.006634,0.006634,0.006634
104,27446.9,1.5156,1.23389,1.15526,0.45001,0.35519,0.35574,0.20971,1.41809,1.1436,1.11881,0.006601,0.006601,0.006601
105,27688.2,1.51031,1.22177,1.1519,0.45185,0.35455,0.35644,0.21014,1.4174,1.14341,1.11855,0.006568,0.006568,0.006568
106,27927.1,1.50644,1.21854,1.15359,0.45769,0.35258,0.35725,0.21078,1.41602,1.14227,1.11776,0.006535,0.006535,0.006535
107,28166.4,1.50587,1.22137,1.14667,0.45073,0.35692,0.35748,0.21091,1.41648,1.14142,1.11734,0.006502,0.006502,0.006502
108,28406.2,1.51142,1.22724,1.15357,0.44798,0.35638,0.35708,0.21063,1.4163,1.1412,1.11739,0.006469,0.006469,0.006469
109,28645.9,1.51069,1.22122,1.14989,0.45347,0.35259,0.35757,0.21128,1.4156,1.1405,1.11714,0.006436,0.006436,0.006436
110,28886.1,1.50275,1.21646,1.1495,0.45301,0.35397,0.35824,0.21134,1.41546,1.14055,1.11698,0.006403,0.006403,0.006403
111,29127.4,1.50782,1.22068,1.1472,0.44979,0.35797,0.35941,0.21216,1.41466,1.13821,1.11645,0.00637,0.00637,0.00637
112,29367.9,1.50567,1.21607,1.15008,0.45263,0.35531,0.35884,0.21217,1.41339,1.13809,1.1159,0.006337,0.006337,0.006337
113,29610.4,1.5032,1.21553,1.14554,0.45148,0.35549,0.35941,0.21193,1.41279,1.13766,1.1157,0.006304,0.006304,0.006304
114,29852.1,1.50587,1.21342,1.14606,0.45432,0.3571,0.36005,0.21262,1.41274,1.13753,1.11546,0.006271,0.006271,0.006271
115,30094.4,1.50333,1.20969,1.14225,0.45639,0.35619,0.36075,0.21287,1.4128,1.13715,1.1152,0.006238,0.006238,0.006238
116,30336.1,1.49763,1.20731,1.14294,0.45688,0.35551,0.36093,0.21311,1.4133,1.13695,1.11498,0.006205,0.006205,0.006205
117,30575.6,1.50186,1.21442,1.1489,0.45994,0.35609,0.36154,0.2133,1.41284,1.13627,1.11463,0.006172,0.006172,0.006172
118,30817,1.49911,1.20985,1.14344,0.46055,0.35298,0.36137,0.21371,1.41199,1.13485,1.11364,0.006139,0.006139,0.006139
119,31057.8,1.50053,1.20536,1.14147,0.46112,0.3535,0.36192,0.21426,1.41149,1.1348,1.11341,0.006106,0.006106,0.006106
120,31299.5,1.49972,1.20647,1.1436,0.45823,0.35617,0.36245,0.2146,1.41101,1.13465,1.11296,0.006073,0.006073,0.006073
121,31539.4,1.50056,1.20618,1.14383,0.45932,0.35637,0.36282,0.21496,1.411,1.13458,1.11273,0.00604,0.00604,0.00604
122,31770,1.49153,1.19568,1.13974,0.46863,0.35158,0.36304,0.21506,1.41051,1.13356,1.11234,0.006007,0.006007,0.006007
123,32009.1,1.499,1.20624,1.1436,0.469,0.35079,0.36296,0.21523,1.40987,1.13286,1.11186,0.005974,0.005974,0.005974
